/* DATA DESCRIPTION:
Citation:	Yang, Yi-Jie; Singha, Suman (2025): Oil slicks, look-alikes and other remarkable SAR signatures in Sentinel-1 imagery in the Eastern Mediterranean Sea in 2019 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.980773
Abstract:	Spaceborne synthetic aperture radar (SAR) has been applied to detect oil slicks. Previous studies applied machine learning and deep learning techniques to automate oil slick detection. However, a large amount of data is generally required to train such a model. It highlights the importance and necessity of a publicly available oil slick dataset. This dataset provides annotations of oil slicks located in longitude from 30°E to 36°E and in latitude from 31°N to 34.7°N in the Eastern Mediterranean Sea, observed from Sentinel-1 SAR in 2019. The annotation and inspection of the oil slicks were initially done in the framework of a previous study by the authors (Yang, Y.-J. et al., 2024). On top of that, images with oceanic and other phenomena, which can also manifest similar SAR signatures and are considered look-alikes, are also included in the dataset as a no-oil set. A well-developed oil spill detection system should be able to not only detect oil spills but also avoid the detection of these look-alikes. These look-alikes were collected on a larger extent, ranging between 27.1212703°E and 36.0881997°E in longitudes and 29.2991798°N and 36.3715771°N in latitudes. There are, in total, 1365 image patches with 3225 oil objects in the oil set and 2290 image patches in the no-oil set.
Keyword(s):	Eastern Mediterranean Sea; look-alikes; oil slick; Sentinel-1; synthetic aperture radar
Supplement to:	Yang, Yi-Jie; Singha, Suman; Goldman, Ron; Schütte, Florian (2025): Dataset of oil slicks, look-alikes and remarkable SAR signatures obtained from Sentinel-1 data in the Eastern Mediterranean Sea. Earth System Science Data, 17(12), 6807-6837, https://doi.org/10.5194/essd-17-6807-2025
Related to:	Yang, Yi-Jie; Singha, Suman; Goldman, Ron (2024): A near real-time automated oil spill detection and early warning system using Sentinel-1 SAR imagery for the Southeastern Mediterranean Sea. International Journal of Remote Sensing, 45(6), 1997-2027, https://doi.org/10.1080/01431161.2024.2321468
Related code / software:	Yang, Yi-Jie (2025): yi-jie-yang/dataset_DARTIS_2019: Dataset code v1 [software]. Zenodo, https://doi.org/10.5281/ZENODO.17789853
Further details:	Metadata: Oil slicks, look-alikes and other remarkable SAR signatures in Sentinel-1 imagery in the Eastern Mediterranean Sea in 2019 (URI: https://download.pangaea.de/reference/132855/attachments/Metadata.txt)
	Readme: Oil slicks, look-alikes and other remarkable SAR signatures in Sentinel-1 imagery in the Eastern Mediterranean Sea in 2019 (URI: https://download.pangaea.de/reference/132854/attachments/README.pdf)
Funding:	Federal Ministry of Education and Research (BMBF) (URI: https://www.bmbf.de/), grant/award no. 03F0823B: Development of an Automated Real-Time Intelligent Information System for Early Warning and Preparedness of Offshore Oil and Gas Operations off the Coast of Israel (DARTIS) (URI: https://foerderportal.bund.de/foekat/jsp/SucheAction.do?actionMode=view&fkz=03F0823B)
Coverage:	MEDIAN LATITUDE: 32.835378 * MEDIAN LONGITUDE: 31.604735 * SOUTH-BOUND LATITUDE: 29.299180 * WEST-BOUND LONGITUDE: 27.121270 * NORTH-BOUND LATITUDE: 36.371577 * EAST-BOUND LONGITUDE: 36.088200
	DATE/TIME START: 2019-01-01T03:42:35 * DATE/TIME END: 2019-12-31T15:49:33
Event(s):	DARTIS_2019 * LATITUDE START: 29.299180 * LONGITUDE START: 27.121270 * LATITUDE END: 36.371577 * LONGITUDE END: 36.088200 * DATE/TIME START: 2019-01-01T03:42:35 * DATE/TIME END: 2019-12-31T15:49:33 * METHOD/DEVICE: Satellite imagery (SATI)
Parameter(s):	Image set (Image set) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: subset; oc : oil/coast; ow : oil/water; nc : no_oil/coast; nw : no_oil/water
	Image (IMAGE) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: jpg_file
	Binary Object (Binary) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: xml_file
	Identification (ID) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: tag
	Identification (ID) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_name
	DATE/TIME (Date/Time) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: start_time
	DATE/TIME (Date/Time) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: end_time
	Identification (ID) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: Sentinel_ID
	Width [pixel] (Width) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_width
	Height [pixel] (Height) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_height
	LONGITUDE (Longitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_ul_lon
	LATITUDE (Latitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_ul_lat
	LONGITUDE (Longitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_ur_lon
	LATITUDE (Latitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_ur_lat
	LONGITUDE (Longitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_br_lon
	LATITUDE (Latitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_br_lat
	LONGITUDE (Longitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_bl_lon
	LATITUDE (Latitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_bl_lat
	LONGITUDE (Longitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_ul_lon
	LATITUDE (Latitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_ul_lat
	LONGITUDE (Longitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_ur_lon
	LATITUDE (Latitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_ur_lat
	LONGITUDE (Longitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_br_lon
	LATITUDE (Latitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_br_lat
	LONGITUDE (Longitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_bl_lon
	LATITUDE (Latitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_bl_lat
	Position, X [pixel] (Pos X) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_patchloc_xmin
	Position, Y [pixel] (Pos Y) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_patchloc_ymin
	Position, X [pixel] (Pos X) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_patchloc_xmax
	Position, Y [pixel] (Pos Y) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_patchloc_ymax
	Size [pixel] (Size) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: label_size
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Basic curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	57955 data points
Files:	All files referred to in data matrix can be downloaded in one go as ZIP <https://download.pangaea.de/dataset/980773/allfiles.zip> or TAR <https://download.pangaea.de/dataset/980773/allfiles.tar> (PANGAEA user account required). To download single files, use the filename from data matrix appended to "https://download.pangaea.de/dataset/980773/files/".
*/
Image set (subset; oc : oil/coast; ow : ...)	IMAGE (jpg_file)	Binary (xml_file)	ID (tag)	ID (patch_name)	Date/Time (start_time)	Date/Time (end_time)	ID (Sentinel_ID)	Width [pixel] (patch_width)	Height [pixel] (patch_height)	Longitude (patch_ul_lon)	Latitude (patch_ul_lat)	Longitude (patch_ur_lon)	Latitude (patch_ur_lat)	Longitude (patch_br_lon)	Latitude (patch_br_lat)	Longitude (patch_bl_lon)	Latitude (patch_bl_lat)	Longitude (obj_ul_lon)	Latitude (obj_ul_lat)	Longitude (obj_ur_lon)	Latitude (obj_ur_lat)	Longitude (obj_br_lon)	Latitude (obj_br_lat)	Longitude (obj_bl_lon)	Latitude (obj_bl_lat)	Pos X [pixel] (obj_patchloc_xmin)	Pos Y [pixel] (obj_patchloc_ymin)	Pos X [pixel] (obj_patchloc_xmax)	Pos Y [pixel] (obj_patchloc_ymax)	Size [pixel] (label_size)
ow	ow-0733.jpg	ow-0733.xml	ow-0733-08-001721	S1_20190926_035936_040116_VV_5	2019-09-26T03:59:36	2019-09-26T04:01:16	S1A_IW_GRDH_1SDV_20190926T040051_20190926T040116_029187_035080_972D.SAFE	640	640	30.2826978887009	31.5326938975987	30.1499283810562	31.5534928266324	30.1248815846957	31.4380982857351	30.2576510923403	31.4172993567014	30.1640711354875	31.5287186985220	30.1624115166420	31.5289786851350	30.1621375673068	31.5277165573439	30.1637971861523	31.5274565707310	549	121	557	128	56
ow	ow-0733.jpg	ow-0733.xml	ow-0733-09-001722	S1_20190926_035936_040116_VV_5	2019-09-26T03:59:36	2019-09-26T04:01:16	S1A_IW_GRDH_1SDV_20190926T040051_20190926T040116_029187_035080_972D.SAFE	640	640	30.2826978887009	31.5326938975987	30.1499283810562	31.5534928266324	30.1248815846957	31.4380982857351	30.2576510923403	31.4172993567014	30.1542470878399	31.5131056830665	30.1525874689943	31.5133656696794	30.1522743840398	31.5119232379182	30.1539340028854	31.5116632513053	579	213	587	221	64
ow	ow-0733.jpg	ow-0733.xml	ow-0733-10-001723	S1_20190926_035936_040116_VV_5	2019-09-26T03:59:36	2019-09-26T04:01:16	S1A_IW_GRDH_1SDV_20190926T040051_20190926T040116_029187_035080_972D.SAFE	640	640	30.2826978887009	31.5326938975987	30.1499283810562	31.5534928266324	30.1248815846957	31.4380982857351	30.2576510923403	31.4172993567014	30.1495491348556	31.5408746750693	30.1472671589429	31.5412321566621	30.1467975315112	31.5390685090203	30.1490795074238	31.5387110274275	629	68	640	80	132
ow	ow-0734.jpg	ow-0734.xml	ow-0734-01-001724	S1_20190926_035936_040116_VV_6	2019-09-26T03:59:36	2019-09-26T04:01:16	S1A_IW_GRDH_1SDV_20190926T040051_20190926T040116_029187_035080_972D.SAFE	640	640	30.1365707194739	31.4908268472491	30.0037427282536	31.5114864061489	29.9788638448062	31.3960999655120	30.1116918360265	31.3754404066121	30.1046076708351	31.4430647421688	30.1019096022634	31.4434843894589	30.1014431231988	31.4413208936970	30.1041411917704	31.4409012464068	101	283	114	295	156
ow	ow-0734.jpg	ow-0734.xml	ow-0734-02-001725	S1_20190926_035936_040116_VV_6	2019-09-26T03:59:36	2019-09-26T04:01:16	S1A_IW_GRDH_1SDV_20190926T040051_20190926T040116_029187_035080_972D.SAFE	640	640	30.1365707194739	31.4908268472491	30.0037427282536	31.5114864061489	29.9788638448062	31.3960999655120	30.1116918360265	31.3754404066121	30.0478816844108	31.4595275236016	30.0455987033117	31.4598826097702	30.0451710975024	31.4578994053217	30.0474540786015	31.4575443191531	382	242	393	253	121
ow	ow-0734.jpg	ow-0734.xml	ow-0734-03-001726	S1_20190926_035936_040116_VV_6	2019-09-26T03:59:36	2019-09-26T04:01:16	S1A_IW_GRDH_1SDV_20190926T040051_20190926T040116_029187_035080_972D.SAFE	640	640	30.1365707194739	31.4908268472491	30.0037427282536	31.5114864061489	29.9788638448062	31.3960999655120	30.1116918360265	31.3754404066121	30.1137896735721	31.3911391429374	30.1106765175278	31.3916233513491	30.1099767989309	31.3883781077062	30.1130899549751	31.3878938992945	6	554	21	572	270
ow	ow-0734.jpg	ow-0734.xml	ow-0734-04-001727	S1_20190926_035936_040116_VV_6	2019-09-26T03:59:36	2019-09-26T04:01:16	S1A_IW_GRDH_1SDV_20190926T040051_20190926T040116_029187_035080_972D.SAFE	640	640	30.1365707194739	31.4908268472491	30.0037427282536	31.5114864061489	29.9788638448062	31.3960999655120	30.1116918360265	31.3754404066121	30.1194243182351	31.4262258914890	30.1165187059272	31.4266778193399	30.1157801140748	31.4232522843835	30.1186857263828	31.4228003565326	15	361	29	380	266
ow	ow-0734.jpg	ow-0734.xml	ow-0734-05-001728	S1_20190926_035936_040116_VV_6	2019-09-26T03:59:36	2019-09-26T04:01:16	S1A_IW_GRDH_1SDV_20190926T040051_20190926T040116_029187_035080_972D.SAFE	640	640	30.1365707194739	31.4908268472491	30.0037427282536	31.5114864061489	29.9788638448062	31.3960999655120	30.1116918360265	31.3754404066121	30.0760463541131	31.4976318509259	30.0638012736725	31.4995364040119	30.0627128225217	31.4944882472341	30.0749579029623	31.4925836941480	289	14	348	42	1652
ow	ow-0734.jpg	ow-0734.xml	ow-0734-06-001729	S1_20190926_035936_040116_VV_6	2019-09-26T03:59:36	2019-09-26T04:01:16	S1A_IW_GRDH_1SDV_20190926T040051_20190926T040116_029187_035080_972D.SAFE	640	640	30.1365707194739	31.4908268472491	30.0037427282536	31.5114864061489	29.9788638448062	31.3960999655120	30.1116918360265	31.3754404066121	30.1040113995387	31.3825977927575	30.1011057872308	31.3830497206085	30.1003671953785	31.3796241856520	30.1032728076864	31.3791722578011	43	608	57	627	266
ow	ow-0734.jpg	ow-0734.xml	ow-0734-07-001730	S1_20190926_035936_040116_VV_6	2019-09-26T03:59:36	2019-09-26T04:01:16	S1A_IW_GRDH_1SDV_20190926T040051_20190926T040116_029187_035080_972D.SAFE	640	640	30.1365707194739	31.4908268472491	30.0037427282536	31.5114864061489	29.9788638448062	31.3960999655120	30.1116918360265	31.3754404066121	30.0759771811907	31.3998154163843	30.0734866563553	31.4002027831137	30.0730201772907	31.3980392873517	30.0755107021261	31.3976519206223	191	539	203	551	144
ow	ow-0734.jpg	ow-0734.xml	ow-0734-08-001731	S1_20190926_035936_040116_VV_6	2019-09-26T03:59:36	2019-09-26T04:01:16	S1A_IW_GRDH_1SDV_20190926T040051_20190926T040116_029187_035080_972D.SAFE	640	640	30.1365707194739	31.4908268472491	30.0037427282536	31.5114864061489	29.9788638448062	31.3960999655120	30.1116918360265	31.3754404066121	30.0837360233119	31.3900371101676	30.0808304110040	31.3904890380185	30.0799751993855	31.3865226291216	30.0828808116934	31.3860707012707	145	585	159	607	308
ow	ow-0734.jpg	ow-0734.xml	ow-0734-09-001732	S1_20190926_035936_040116_VV_6	2019-09-26T03:59:36	2019-09-26T04:01:16	S1A_IW_GRDH_1SDV_20190926T040051_20190926T040116_029187_035080_972D.SAFE	640	640	30.1365707194739	31.4908268472491	30.0037427282536	31.5114864061489	29.9788638448062	31.3960999655120	30.1116918360265	31.3754404066121	30.1005200519094	31.3922713616991	30.0967842646563	31.3928524117932	30.0961234193147	31.3897874594637	30.0998592065678	31.3892064093697	69	559	87	576	306
ow	ow-0735.jpg	ow-0735.xml	ow-0735-01-001733	S1_20190926_154755_154935_VV_0	2019-09-26T15:47:55	2019-09-26T15:49:35	S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE	640	640	32.8811215490854	31.4332254714301	33.0133880167722	31.4538895611898	32.9884881419780	31.5694599752868	32.8562216742912	31.5487958855271	32.9249237665095	31.4996123378544	32.9433170721722	31.5024859378366	32.9409048968016	31.5136818217023	32.9225115911388	31.5108082217201	272	319	361	381	5518
ow	ow-0735.jpg	ow-0735.xml	ow-0735-02-001734	S1_20190926_154755_154935_VV_0	2019-09-26T15:47:55	2019-09-26T15:49:35	S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE	640	640	32.8811215490854	31.4332254714301	33.0133880167722	31.4538895611898	32.9884881419780	31.5694599752868	32.8562216742912	31.5487958855271	32.9703864279586	31.4650904716569	32.9734864232950	31.4655747862606	32.9724748658815	31.4702698343333	32.9693748705450	31.4697855197296	450	96	465	122	390
ow	ow-0735.jpg	ow-0735.xml	ow-0735-03-001735	S1_20190926_154755_154935_VV_0	2019-09-26T15:47:55	2019-09-26T15:49:35	S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE	640	640	32.8811215490854	31.4332254714301	33.0133880167722	31.4538895611898	32.9884881419780	31.5694599752868	32.8562216742912	31.5487958855271	32.9369618102109	31.4863738258510	32.9516351214699	31.4886662483087	32.9487949795012	31.5018484986667	32.9341216682422	31.4995560762089	315	238	386	311	5183
ow	ow-0735.jpg	ow-0735.xml	ow-0735-04-001736	S1_20190926_154755_154935_VV_0	2019-09-26T15:47:55	2019-09-26T15:49:35	S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE	640	640	32.8811215490854	31.4332254714301	33.0133880167722	31.4538895611898	32.9884881419780	31.5694599752868	32.8562216742912	31.5487958855271	32.9638259386572	31.4935573423566	32.9665126012821	31.4939770816799	32.9652676075424	31.4997556023847	32.9625809449175	31.4993358630615	448	254	461	286	416
ow	ow-0735.jpg	ow-0735.xml	ow-0735-05-001737	S1_20190926_154755_154935_VV_0	2019-09-26T15:47:55	2019-09-26T15:49:35	S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE	640	640	32.8811215490854	31.4332254714301	33.0133880167722	31.4538895611898	32.9884881419780	31.5694599752868	32.8562216742912	31.5487958855271	32.9900946931331	31.4866485610760	32.9923680230464	31.4870037251187	32.9919400564484	31.4889900916110	32.9896667265350	31.4886349275683	564	195	575	206	121
ow	ow-0736.jpg	ow-0736.xml	ow-0736-01-001738	S1_20190926_154755_154935_VV_1	2019-09-26T15:47:55	2019-09-26T15:49:35	S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE	640	640	32.7070757233762	31.4386152247208	32.8392225233086	31.4595600734428	32.8139849469972	31.5751459817929	32.6818381470649	31.5542011330710	32.7612417835762	31.4830761687382	32.7730111079452	31.4849415693275	32.7706450851660	31.4957777482353	32.7588757607970	31.4939123476460	299	192	356	252	3420
ow	ow-0736.jpg	ow-0736.xml	ow-0736-02-001739	S1_20190926_154755_154935_VV_1	2019-09-26T15:47:55	2019-09-26T15:49:35	S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE	640	640	32.7070757233762	31.4386152247208	32.8392225233086	31.4595600734428	32.8139849469972	31.5751459817929	32.6818381470649	31.5542011330710	32.7601261383295	31.4911208789156	32.7673529164508	31.4922663003301	32.7651446285236	31.5023800673108	32.7579178504023	31.5012346458963	302	236	337	292	1960
ow	ow-0736.jpg	ow-0736.xml	ow-0736-03-001740	S1_20190926_154755_154935_VV_1	2019-09-26T15:47:55	2019-09-26T15:49:35	S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE	640	640	32.7070757233762	31.4386152247208	32.8392225233086	31.4595600734428	32.8139849469972	31.5751459817929	32.6818381470649	31.5542011330710	32.7582261997693	31.4949305128845	32.7650400191408	31.4960104816468	32.7627922975006	31.5063048516092	32.7559784781291	31.5052248828470	297	258	330	315	1881
ow	ow-0737.jpg	ow-0737.xml	ow-0737-01-001741	S1_20190926_154755_154935_VV_2	2019-09-26T15:47:55	2019-09-26T15:49:35	S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE	640	640	32.4163503243917	31.4773694265571	32.5492326207532	31.4985669583452	32.5236124461913	31.6141600648129	32.3907301498297	31.5929625330248	32.4528432174762	31.5445268468989	32.4578263035898	31.5453217543410	32.4556646013611	31.5550749226992	32.4506815152476	31.5542800152571	239	328	263	382	1296
ow	ow-0737.jpg	ow-0737.xml	ow-0737-02-001742	S1_20190926_154755_154935_VV_2	2019-09-26T15:47:55	2019-09-26T15:49:35	S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE	640	640	32.4163503243917	31.4773694265571	32.5492326207532	31.4985669583452	32.5236124461913	31.6141600648129	32.3907301498297	31.5929625330248	32.4815888499515	31.5399493771860	32.4884405933576	31.5410423749188	32.4871195531068	31.5470026444711	32.4802678097006	31.5459096467383	368	279	401	312	1089
ow	ow-0738.jpg	ow-0738.xml	ow-0738-01-001743	S1_20190926_154755_154935_VV_3	2019-09-26T15:47:55	2019-09-26T15:49:35	S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE	640	640	32.1317015755213	31.5931800134730	32.2645208161815	31.6145218369574	32.2387280087993	31.7301206165178	32.1059087681391	31.7087787930334	32.1847876845215	31.6597106976680	32.1864479250298	31.6599774704615	32.1855209960145	31.6641318016020	32.1838607555062	31.6638650288084	316	310	324	333	184
ow	ow-0739.jpg	ow-0739.xml	ow-0739-01-001744	S1_20190926_154755_154935_VV_4	2019-09-26T15:47:55	2019-09-26T15:49:35	S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE	640	640	32.2215318463032	31.7898484908153	32.3543510869634	31.8111903142997	32.3285582795812	31.9267890938601	32.1957390389209	31.9054472703757	32.2677977169566	31.8532251900148	32.2796269305779	31.8551259461689	32.2763625283936	31.8697564167070	32.2645333147723	31.8678556605529	281	299	338	380	4617
ow	ow-0740.jpg	ow-0740.xml	ow-0740-01-001745	S1_20190927_035049_035228_VV_3	2019-09-27T03:50:49	2019-09-27T03:52:28	S1B_IW_GRDH_1SDV_20190927T035114_20190927T035139_018218_0224DC_067F.SAFE	640	640	32.1157539420379	33.9661053788663	31.9797897635425	33.9860504143911	31.9552488099548	33.8708049454671	32.0912129884502	33.8508599099423	32.0379502056161	33.9206956797373	32.0339137690671	33.9212877979795	32.0327634118676	33.9158856666237	32.0367998484167	33.9152935483815	311	306	330	336	570
ow	ow-0741.jpg	ow-0741.xml	ow-0741-01-001746	S1_20190927_035049_035228_VV_4	2019-09-27T03:50:49	2019-09-27T03:52:28	S1B_IW_GRDH_1SDV_20190927T035114_20190927T035139_018218_0224DC_067F.SAFE	640	640	31.6921257385494	33.8258716118149	31.5559745575021	33.8453674605485	31.5319854341649	33.7301529767455	31.6681366152122	33.7106571280119	31.6547376079269	33.7809846485763	31.5458166630890	33.7965813275631	31.5424057096145	33.7801992681474	31.6513266544524	33.7646025891606	128	271	640	362	46592
ow	ow-0742.jpg	ow-0742.xml	ow-0742-01-001747	S1_20190927_035049_035228_VV_5	2019-09-27T03:50:49	2019-09-27T03:52:28	S1B_IW_GRDH_1SDV_20190927T035139_20190927T035204_018218_0224DC_E6A4.SAFE	640	640	31.2711643723953	31.7035114716451	31.1381246663765	31.7230836123443	31.1145247014045	31.6078370982873	31.2475644074232	31.5882649575880	31.1948621608658	31.6791211468856	31.1909125445933	31.6797021948126	31.1903962953596	31.6771811773176	31.1943459116320	31.6766001293906	333	192	352	206	266
ow	ow-0742.jpg	ow-0742.xml	ow-0742-02-001748	S1_20190927_035049_035228_VV_5	2019-09-27T03:50:49	2019-09-27T03:52:28	S1B_IW_GRDH_1SDV_20190927T035139_20190927T035204_018218_0224DC_E6A4.SAFE	640	640	31.2711643723953	31.7035114716451	31.1381246663765	31.7230836123443	31.1145247014045	31.6078370982873	31.2475644074232	31.5882649575880	31.2061943871088	31.6863578878271	31.1958006600761	31.6878869613192	31.1916337912607	31.6675387486810	31.2020275182934	31.6660096751889	287	144	337	257	5650
ow	ow-0742.jpg	ow-0742.xml	ow-0742-03-001749	S1_20190927_035049_035228_VV_5	2019-09-27T03:50:49	2019-09-27T03:52:28	S1B_IW_GRDH_1SDV_20190927T035139_20190927T035204_018218_0224DC_E6A4.SAFE	640	640	31.2711643723953	31.7035114716451	31.1381246663765	31.7230836123443	31.1145247014045	31.6078370982873	31.2475644074232	31.5882649575880	31.1983071459499	31.6279735101933	31.1945654042181	31.6285239766505	31.1935329057506	31.6234819416605	31.1972746474824	31.6229314752033	268	465	286	493	504
ow	ow-0742.jpg	ow-0742.xml	ow-0742-04-001750	S1_20190927_035049_035228_VV_5	2019-09-27T03:50:49	2019-09-27T03:52:28	S1B_IW_GRDH_1SDV_20190927T035139_20190927T035204_018218_0224DC_E6A4.SAFE	640	640	31.2711643723953	31.7035114716451	31.1381246663765	31.7230836123443	31.1145247014045	31.6078370982873	31.2475644074232	31.5882649575880	31.1953835272498	31.6272906332320	31.1908102873554	31.6279634255685	31.1897409139426	31.6227413179003	31.1943141538370	31.6220685255638	281	471	303	500	638
ow	ow-0742.jpg	ow-0742.xml	ow-0742-05-001751	S1_20190927_035049_035228_VV_5	2019-09-27T03:50:49	2019-09-27T03:52:28	S1B_IW_GRDH_1SDV_20190927T035139_20190927T035204_018218_0224DC_E6A4.SAFE	640	640	31.2711643723953	31.7035114716451	31.1381246663765	31.7230836123443	31.1145247014045	31.6078370982873	31.2475644074232	31.5882649575880	31.1892177904731	31.6254152427445	31.1827736797128	31.6263632683096	31.1814830566284	31.6200607245721	31.1879271673887	31.6191126990070	308	486	339	521	1085
ow	ow-0743.jpg	ow-0743.xml	ow-0743-01-001752	S1_20190927_154017_154157_VV_0	2019-09-27T15:40:17	2019-09-27T15:41:57	S1A_IW_GRDH_1SDV_20190927T154107_20190927T154132_029209_035141_8445.SAFE	640	640	34.9304173699338	33.6237773125839	35.0663754848646	33.6438631704598	35.0416457166211	33.7591270519444	34.9056876016902	33.7390411940685	34.9675547767223	33.6294496391617	35.0382954833973	33.6399005620877	35.0256214771724	33.6989733013486	34.9548807704975	33.6885223784225	175	1	508	329	109224
ow	ow-0744.jpg	ow-0744.xml	ow-0744-01-001753	S1_20190927_154017_154157_VV_1	2019-09-27T15:40:17	2019-09-27T15:41:57	S1A_IW_GRDH_1SDV_20190927T154107_20190927T154132_029209_035141_8445.SAFE	640	640	35.0664166834862	33.7057857071827	35.2029157533168	33.7256955781642	35.1783131987277	33.8409417124459	35.0418141288971	33.8210318414644	35.1109645661940	33.7505334133131	35.1337855044313	33.7538620948679	35.1258281156814	33.7911370164246	35.1030071774441	33.7878083348699	246	206	353	413	22149
